id,X,Y,Z,Esrio,NUMPOINTS
4077,327856,1856923,461,0,0
4078,327856,1856913,461,0,0
4079,327856,1856903,461,0,0
4080,327856,1856893,461,0,0
4081,327856,1856883,463,0,0
4082,327856,1856873,466,0,0
4083,327856,1856863,466,0,0
4084,327856,1856853,469,0,0
4085,327856,1856843,472,0,0
4086,327856,1856833,472,0,0
4087,327856,1856823,474,0,0
4088,327856,1856813,476,0,0
4089,327856,1856803,476,0,0
4090,327856,1856793,476,0,0
4091,327856,1856783,477,0,0
4092,327856,1856773,477,0,0
4093,327856,1856763,480,0,0
4094,327856,1856753,481,0,0
4095,327856,1856743,481,0,0
4096,327856,1856733,485,0,1
4097,327856,1856723,487,8,2
4098,327856,1856713,487,6,0
4099,327856,1856703,488,0,0
4100,327856,1856693,486,0,0
4101,327856,1856683,486,0,0
4102,327856,1856673,488,0,0
4103,327856,1856663,491,0,0
4104,327856,1856653,491,0,0
4105,327856,1856643,494,0,0
4106,327856,1856633,495,0,0
4107,327856,1856623,495,0,0
4108,327856,1856613,496,0,0
4109,327856,1856603,497,0,2
4110,327856,1856593,497,10,2
4111,327856,1856583,497,10,0
4112,327856,1856573,497,10,0
4113,327856,1856563,497,10,1
4114,327856,1856553,497,8,2
4115,327856,1856543,498,0,0
4116,327856,1856533,498,0,0
4117,327856,1856523,498,0,0
4118,327856,1856513,499,0,0
4119,327856,1856503,499,0,0
4120,327856,1856493,500,0,0
4121,327856,1856483,505,0,0
4122,327856,1856473,505,0,0
4153,327866,1856973,460,10,0
4154,327866,1856963,460,0,0
4155,327866,1856953,460,0,0
4156,327866,1856943,460,0,0
4157,327866,1856933,461,0,0
4158,327866,1856923,461,0,0
4159,327866,1856913,461,0,0
4160,327866,1856903,461,0,0
4161,327866,1856893,461,0,0
4162,327866,1856883,463,0,0
4163,327866,1856873,466,0,0
4164,327866,1856863,466,0,1
4165,327866,1856853,469,0,0
4166,327866,1856843,472,0,0
4167,327866,1856833,472,0,0
4168,327866,1856823,474,0,0
4169,327866,1856813,476,0,0
4170,327866,1856803,476,0,0
4171,327866,1856793,476,0,0
4172,327866,1856783,477,0,0
4173,327866,1856773,477,0,0
4174,327866,1856763,480,0,0
4175,327866,1856753,481,0,0
4176,327866,1856743,481,0,0
4177,327866,1856733,485,0,0
4178,327866,1856723,487,10,0
4179,327866,1856713,487,0,0
4180,327866,1856703,488,0,0
4181,327866,1856693,486,0,0
4182,327866,1856683,486,0,0
4183,327866,1856673,488,0,0
4184,327866,1856663,491,0,0
4185,327866,1856653,491,0,0
4186,327866,1856643,494,0,0
4187,327866,1856633,495,0,0
4188,327866,1856623,495,0,0
4189,327866,1856613,496,0,0
4190,327866,1856603,497,0,0
4191,327866,1856593,497,0,0
4192,327866,1856583,497,0,0
4193,327866,1856573,497,0,0
4194,327866,1856563,497,0,1
4195,327866,1856553,497,0,0
4196,327866,1856543,498,0,0
4197,327866,1856533,498,0,0
4198,327866,1856523,498,0,0
4199,327866,1856513,499,0,0
4200,327866,1856503,499,0,0
4201,327866,1856493,500,0,0
4202,327866,1856483,505,0,0
4203,327866,1856473,505,0,0
4233,327876,1856983,459,11,0
4234,327876,1856973,459,0,0
4235,327876,1856963,459,0,0
4236,327876,1856953,459,0,0
4237,327876,1856943,460,0,0
4238,327876,1856933,460,0,0
4239,327876,1856923,460,0,0
4240,327876,1856913,460,0,1
4241,327876,1856903,460,5,2
4242,327876,1856893,460,10,1
4243,327876,1856883,463,11,2
4244,327876,1856873,465,10,0
4245,327876,1856863,465,10,2
4246,327876,1856853,468,7,2
4247,327876,1856843,470,0,0
4248,327876,1856833,470,0,0
4249,327876,1856823,471,0,0
4250,327876,1856813,473,0,0
4251,327876,1856803,473,0,1
4252,327876,1856793,474,0,0
4253,327876,1856783,475,0,0
4254,327876,1856773,475,0,0
4255,327876,1856763,477,0,0
4256,327876,1856753,479,0,0
4257,327876,1856743,479,0,0
4258,327876,1856733,481,0,0
4259,327876,1856723,483,10,1
4260,327876,1856713,483,0,1
4261,327876,1856703,484,0,0
4262,327876,1856693,488,0,0
4263,327876,1856683,488,0,0
4264,327876,1856673,492,0,0
4265,327876,1856663,495,0,0
4266,327876,1856653,495,0,0
4267,327876,1856643,497,0,0
4268,327876,1856633,499,0,0
4269,327876,1856623,499,0,0
4270,327876,1856613,500,0,0
4271,327876,1856603,500,0,0
4272,327876,1856593,500,0,0
4273,327876,1856583,500,0,0
4274,327876,1856573,500,0,0
4275,327876,1856563,500,0,0
4276,327876,1856553,499,0,0
4277,327876,1856543,498,0,0
4278,327876,1856533,498,0,0
4279,327876,1856523,498,0,0
4280,327876,1856513,499,0,0
4281,327876,1856503,499,0,0
4282,327876,1856493,500,0,0
4283,327876,1856483,505,0,0
4284,327876,1856473,505,0,0
4285,327876,1856463,512,0,0
4314,327886,1856983,458,12,0
4315,327886,1856973,459,0,0
4316,327886,1856963,459,0,0
4317,327886,1856953,459,0,0
4318,327886,1856943,459,0,0
4319,327886,1856933,460,0,0
4320,327886,1856923,460,7,0
4321,327886,1856913,460,10,0
4322,327886,1856903,461,6,1
4323,327886,1856893,461,0,0
4324,327886,1856883,463,0,0
4325,327886,1856873,465,0,0
4326,327886,1856863,465,0,0
4327,327886,1856853,467,11,1
4328,327886,1856843,469,0,1
4329,327886,1856833,469,8,2
4330,327886,1856823,470,10,1
4331,327886,1856813,472,10,0
4332,327886,1856803,472,10,1
4333,327886,1856793,473,11,0
4334,327886,1856783,475,8,2
4335,327886,1856773,475,0,0
4336,327886,1856763,477,0,0
4337,327886,1856753,479,0,0
4338,327886,1856743,479,0,0
4339,327886,1856733,482,0,0
4340,327886,1856723,485,10,1
4341,327886,1856713,485,0,0
4342,327886,1856703,487,0,0
4343,327886,1856693,490,0,0
4344,327886,1856683,490,0,0
4345,327886,1856673,495,0,0
4346,327886,1856663,498,0,0
4347,327886,1856653,498,0,0
4348,327886,1856643,500,0,0
4349,327886,1856633,502,0,0
4350,327886,1856623,502,0,0
4351,327886,1856613,503,0,0
4352,327886,1856603,504,0,0
4353,327886,1856593,504,0,0
4354,327886,1856583,504,0,0
4355,327886,1856573,504,0,0
4356,327886,1856563,504,0,0
4357,327886,1856553,503,0,0
4358,327886,1856543,501,0,0
4359,327886,1856533,501,0,0
4360,327886,1856523,500,0,0
4361,327886,1856513,500,0,0
4362,327886,1856503,500,0,0
4363,327886,1856493,503,0,0
4364,327886,1856483,507,0,0
4365,327886,1856473,507,0,0
4366,327886,1856463,513,0,0
4393,327896,1857003,459,6,0
4394,327896,1856993,458,11,0
4395,327896,1856983,458,1,0
4396,327896,1856973,459,0,0
4397,327896,1856963,459,0,0
4398,327896,1856953,459,0,0
4399,327896,1856943,459,0,0
4400,327896,1856933,460,0,1
4401,327896,1856923,460,11,0
4402,327896,1856913,460,0,0
4403,327896,1856903,461,0,0
4404,327896,1856893,461,0,0
4405,327896,1856883,463,0,0
4406,327896,1856873,465,0,0
4407,327896,1856863,465,0,0
4408,327896,1856853,467,10,0
4409,327896,1856843,469,11,0
4410,327896,1856833,469,3,2
4411,327896,1856823,470,0,0
4412,327896,1856813,472,0,0
4413,327896,1856803,472,0,0
4414,327896,1856793,473,0,0
4415,327896,1856783,475,10,1
4416,327896,1856773,475,0,0
4417,327896,1856763,477,0,0
4418,327896,1856753,479,0,0
4419,327896,1856743,479,0,0
4420,327896,1856733,482,0,0
4421,327896,1856723,485,10,0
4422,327896,1856713,485,0,0
4423,327896,1856703,487,0,0
4424,327896,1856693,490,0,0
4425,327896,1856683,490,0,0
4426,327896,1856673,495,0,0
4427,327896,1856663,498,0,0
4428,327896,1856653,498,0,0
4429,327896,1856643,500,0,0
4430,327896,1856633,502,0,0
4431,327896,1856623,502,0,0
4432,327896,1856613,503,0,0
4433,327896,1856603,504,0,0
4434,327896,1856593,504,0,0
4435,327896,1856583,504,0,0
4436,327896,1856573,504,0,0
4437,327896,1856563,504,0,0
4438,327896,1856553,503,0,0
4439,327896,1856543,501,0,0
4440,327896,1856533,501,0,0
4441,327896,1856523,500,0,0
4442,327896,1856513,500,0,0
4443,327896,1856503,500,0,0
4444,327896,1856493,503,0,0
4445,327896,1856483,507,0,0
4446,327896,1856473,507,0,0
4447,327896,1856463,513,0,0
4448,327896,1856453,519,0,0
4473,327906,1857013,458,6,0
4474,327906,1857003,458,8,0
4475,327906,1856993,457,0,0
4476,327906,1856983,457,0,0
4477,327906,1856973,458,0,0
4478,327906,1856963,458,0,0
4479,327906,1856953,458,0,1
4480,327906,1856943,459,0,1
4481,327906,1856933,460,5,1
4482,327906,1856923,460,6,1
4483,327906,1856913,460,0,0
4484,327906,1856903,461,0,0
4485,327906,1856893,461,0,0
4486,327906,1856883,463,0,0
4487,327906,1856873,465,0,0
4488,327906,1856863,465,0,0
4489,327906,1856853,470,0,0
4490,327906,1856843,472,0,0
4491,327906,1856833,472,0,0
4492,327906,1856823,473,0,0
4493,327906,1856813,474,0,0
4494,327906,1856803,474,0,0
4495,327906,1856793,475,0,0
4496,327906,1856783,476,5,1
4497,327906,1856773,476,11,2
4498,327906,1856763,478,10,1
4499,327906,1856753,480,10,0
4500,327906,1856743,480,10,1
4501,327906,1856733,483,10,1
4502,327906,1856723,486,7,0
4503,327906,1856713,486,0,0
4504,327906,1856703,489,0,0
4505,327906,1856693,492,0,0
4506,327906,1856683,492,0,0
4507,327906,1856673,496,0,0
4508,327906,1856663,499,0,0
4509,327906,1856653,499,0,0
4510,327906,1856643,502,0,0
4511,327906,1856633,504,0,0
4512,327906,1856623,504,0,0
4513,327906,1856613,507,0,0
4514,327906,1856603,509,0,0
4515,327906,1856593,509,0,0
4516,327906,1856583,510,0,0
4517,327906,1856573,509,0,0
4518,327906,1856563,509,0,0
4519,327906,1856553,508,0,0
4520,327906,1856543,507,0,0
4521,327906,1856533,507,0,0
4522,327906,1856523,505,0,0
4523,327906,1856513,505,0,0
4524,327906,1856503,505,0,0
4525,327906,1856493,506,0,0
4526,327906,1856483,509,0,0
4527,327906,1856473,509,0,0
4528,327906,1856463,514,0,0
4529,327906,1856453,519,0,0
4553,327916,1857023,457,3,0
4554,327916,1857013,457,10,0
4555,327916,1857003,456,0,0
4556,327916,1856993,456,0,0
4557,327916,1856983,456,0,0
4558,327916,1856973,456,0,0
4559,327916,1856963,457,0,0
4560,327916,1856953,457,7,2
4561,327916,1856943,459,11,3
4562,327916,1856933,461,11,1
4563,327916,1856923,461,0,0
4564,327916,1856913,462,0,0
4565,327916,1856903,464,0,0
4566,327916,1856893,464,0,0
4567,327916,1856883,469,0,0
4568,327916,1856873,472,0,0
4569,327916,1856863,472,0,0
4570,327916,1856853,474,0,0
4571,327916,1856843,475,0,0
4572,327916,1856833,475,0,0
4573,327916,1856823,476,0,0
4574,327916,1856813,476,0,0
4575,327916,1856803,476,0,0
4576,327916,1856793,477,0,0
4577,327916,1856783,478,0,0
4578,327916,1856773,478,0,0
4579,327916,1856763,479,0,0
4580,327916,1856753,481,0,0
4581,327916,1856743,481,0,0
4582,327916,1856733,483,0,1
4583,327916,1856723,486,0,0
4584,327916,1856713,486,0,0
4585,327916,1856703,490,0,0
4586,327916,1856693,493,0,0
4587,327916,1856683,493,0,0
4588,327916,1856673,497,0,0
4589,327916,1856663,500,0,0
4590,327916,1856653,500,0,0
4591,327916,1856643,502,0,0
4592,327916,1856633,505,0,0
4593,327916,1856623,505,0,0
4594,327916,1856613,509,0,0
4595,327916,1856603,513,0,0
4596,327916,1856593,513,0,0
4597,327916,1856583,515,0,0
4598,327916,1856573,515,0,0
4599,327916,1856563,515,0,0
4600,327916,1856553,514,0,0
4601,327916,1856543,513,0,0
4602,327916,1856533,513,0,0
4603,327916,1856523,512,0,0
4604,327916,1856513,511,0,0
4605,327916,1856503,511,0,0
4606,327916,1856493,511,0,0
4607,327916,1856483,512,0,0
4608,327916,1856473,512,0,0
4609,327916,1856463,515,0,0
4610,327916,1856453,519,0,0
4611,327916,1856443,519,0,0
4634,327926,1857023,457,11,0
4635,327926,1857013,457,0,0
4636,327926,1857003,456,0,0
4637,327926,1856993,456,0,0
4638,327926,1856983,456,0,0
4639,327926,1856973,456,0,0
4640,327926,1856963,457,11,1
4641,327926,1856953,457,3,2
4642,327926,1856943,459,0,1
4643,327926,1856933,461,0,1
4644,327926,1856923,461,0,0
4645,327926,1856913,462,0,0
4646,327926,1856903,464,0,0
4647,327926,1856893,464,0,0
4648,327926,1856883,469,0,0
4649,327926,1856873,472,0,0
4650,327926,1856863,472,0,0
4651,327926,1856853,474,0,0
4652,327926,1856843,475,0,0
4653,327926,1856833,475,0,0
4654,327926,1856823,476,0,0
4655,327926,1856813,476,0,0
4656,327926,1856803,476,0,0
4657,327926,1856793,477,0,0
4658,327926,1856783,478,0,0
4659,327926,1856773,478,0,0
4660,327926,1856763,479,0,0
4661,327926,1856753,481,0,0
4662,327926,1856743,481,0,0
4663,327926,1856733,483,0,0
4664,327926,1856723,486,0,0
4665,327926,1856713,486,0,0
4666,327926,1856703,490,0,0
4667,327926,1856693,493,0,0
4668,327926,1856683,493,0,0
4669,327926,1856673,497,0,0
4670,327926,1856663,500,0,0
4671,327926,1856653,500,0,0
4672,327926,1856643,502,0,0
4673,327926,1856633,505,0,0
4674,327926,1856623,505,0,0
4675,327926,1856613,509,0,0
4676,327926,1856603,513,0,0
4677,327926,1856593,513,0,0
4678,327926,1856583,515,0,0
4679,327926,1856573,515,0,0
4680,327926,1856563,515,0,0
4681,327926,1856553,514,0,0
4682,327926,1856543,513,0,0
4683,327926,1856533,513,0,0
4684,327926,1856523,512,0,0
4685,327926,1856513,511,0,0
4686,327926,1856503,511,0,0
4687,327926,1856493,511,0,0
4688,327926,1856483,512,0,0
4689,327926,1856473,512,0,0
4690,327926,1856463,515,0,0
4691,327926,1856453,519,0,0
4692,327926,1856443,519,0,0
4715,327936,1857023,456,10,0
4716,327936,1857013,456,0,0
4717,327936,1857003,455,0,0
4718,327936,1856993,455,0,0
4719,327936,1856983,455,0,0
4720,327936,1856973,455,8,0
4721,327936,1856963,455,6,0
4722,327936,1856953,455,0,0
4723,327936,1856943,458,0,0
4724,327936,1856933,461,0,0
4725,327936,1856923,461,0,0
4726,327936,1856913,463,0,0
4727,327936,1856903,467,0,0
4728,327936,1856893,467,0,0
4729,327936,1856883,471,0,0
4730,327936,1856873,475,0,0
4731,327936,1856863,475,0,0
4732,327936,1856853,478,0,0
4733,327936,1856843,479,0,0
4734,327936,1856833,479,0,0
4735,327936,1856823,478,0,0
4736,327936,1856813,478,0,0
4737,327936,1856803,478,0,0
4738,327936,1856793,478,0,0
4739,327936,1856783,479,0,0
4740,327936,1856773,479,0,0
4741,327936,1856763,480,0,0
4742,327936,1856753,482,0,0
4743,327936,1856743,482,0,0
4744,327936,1856733,484,0,0
4745,327936,1856723,487,0,0
4746,327936,1856713,487,0,0
4747,327936,1856703,490,0,0
4748,327936,1856693,494,0,0
4749,327936,1856683,494,0,0
4750,327936,1856673,497,0,0
4751,327936,1856663,499,0,0
4752,327936,1856653,499,0,0
4753,327936,1856643,501,0,0
4754,327936,1856633,505,0,0
4755,327936,1856623,505,0,0
4756,327936,1856613,511,0,0
4757,327936,1856603,517,0,0
4758,327936,1856593,517,0,0
4759,327936,1856583,519,0,0
4760,327936,1856573,520,0,0
4761,327936,1856563,520,0,0
4762,327936,1856553,519,0,0
4763,327936,1856543,519,0,0
4764,327936,1856533,519,0,0
4765,327936,1856523,518,0,0
4766,327936,1856513,515,0,0
4767,327936,1856503,515,0,0
4768,327936,1856493,514,0,0
4769,327936,1856483,514,0,0
4770,327936,1856473,514,0,0
4771,327936,1856463,515,0,0
4772,327936,1856453,518,0,0
4773,327936,1856443,518,0,0
4795,327946,1857033,455,0,0
4796,327946,1857023,455,18,0
4797,327946,1857013,455,4,0
4798,327946,1857003,454,0,0
4799,327946,1856993,454,0,0
4800,327946,1856983,454,8,1
4801,327946,1856973,454,6,1
4802,327946,1856963,454,0,0
4803,327946,1856953,454,0,0
4804,327946,1856943,457,0,0
4805,327946,1856933,459,0,0
4806,327946,1856923,459,0,0
4807,327946,1856913,461,0,0
4808,327946,1856903,467,0,0
4809,327946,1856893,467,0,0
4810,327946,1856883,473,0,0
4811,327946,1856873,478,0,0
4812,327946,1856863,478,0,0
4813,327946,1856853,480,0,0
4814,327946,1856843,481,0,0
4815,327946,1856833,481,0,0
4816,327946,1856823,480,0,0
4817,327946,1856813,480,0,0
4818,327946,1856803,480,0,0
4819,327946,1856793,480,0,0
4820,327946,1856783,480,0,0
4821,327946,1856773,480,0,0
4822,327946,1856763,481,0,0
4823,327946,1856753,483,0,0
4824,327946,1856743,483,0,0
4825,327946,1856733,485,0,0
4826,327946,1856723,488,0,0
4827,327946,1856713,488,0,0
4828,327946,1856703,491,0,0
4829,327946,1856693,494,0,0
4830,327946,1856683,494,0,0
4831,327946,1856673,497,0,0
4832,327946,1856663,499,0,0
4833,327946,1856653,499,0,0
4834,327946,1856643,500,0,0
4835,327946,1856633,503,0,0
4836,327946,1856623,503,0,0
4837,327946,1856613,510,0,0
4838,327946,1856603,517,0,0
4839,327946,1856593,517,0,0
4840,327946,1856583,520,0,0
4841,327946,1856573,522,0,0
4842,327946,1856563,522,0,0
4843,327946,1856553,522,0,0
4844,327946,1856543,521,0,0
4845,327946,1856533,521,0,0
4846,327946,1856523,520,0,0
4847,327946,1856513,518,0,0
4848,327946,1856503,518,0,0
4849,327946,1856493,517,0,0
4850,327946,1856483,516,0,0
4851,327946,1856473,516,0,0
4852,327946,1856463,516,0,0
4853,327946,1856453,518,0,0
4854,327946,1856443,518,0,0
4855,327946,1856433,521,0,0
4873,327956,1857063,456,0,0
4874,327956,1857053,456,0,0
4875,327956,1857043,456,0,0
4876,327956,1857033,455,0,0
4877,327956,1857023,455,10,0
4878,327956,1857013,455,7,0
4879,327956,1857003,454,10,0
4880,327956,1856993,454,11,0
4881,327956,1856983,454,4,0
4882,327956,1856973,454,0,0
4883,327956,1856963,454,0,0
4884,327956,1856953,454,0,0
4885,327956,1856943,457,0,0
4886,327956,1856933,459,0,0
4887,327956,1856923,459,0,0
4888,327956,1856913,461,0,0
4889,327956,1856903,467,0,0
4890,327956,1856893,467,0,0
4891,327956,1856883,473,0,0
4892,327956,1856873,478,0,0
4893,327956,1856863,478,0,0
4894,327956,1856853,480,0,0
4895,327956,1856843,481,0,0
4896,327956,1856833,481,0,0
4897,327956,1856823,480,0,0
4898,327956,1856813,480,0,0
4899,327956,1856803,480,0,0
4900,327956,1856793,480,0,0
4901,327956,1856783,480,0,0
4902,327956,1856773,480,0,0
4903,327956,1856763,481,0,0
4904,327956,1856753,483,0,0
4905,327956,1856743,483,0,0
4906,327956,1856733,485,0,0
4907,327956,1856723,488,0,0
4908,327956,1856713,488,0,0
4909,327956,1856703,491,0,0
4910,327956,1856693,494,0,0
4911,327956,1856683,494,0,0
4912,327956,1856673,497,0,0
4913,327956,1856663,499,0,0
4914,327956,1856653,499,0,0
4915,327956,1856643,500,0,0
4916,327956,1856633,503,0,0
4917,327956,1856623,503,0,0
4918,327956,1856613,510,0,0
4919,327956,1856603,517,0,0
4920,327956,1856593,517,0,0
4921,327956,1856583,520,0,0
4922,327956,1856573,522,0,0
4923,327956,1856563,522,0,0
4924,327956,1856553,522,0,0
4925,327956,1856543,521,0,0
4926,327956,1856533,521,0,0
4927,327956,1856523,520,0,0
4928,327956,1856513,518,0,0
4929,327956,1856503,518,0,0
4930,327956,1856493,517,0,0
4931,327956,1856483,516,0,0
4932,327956,1856473,516,0,0
4933,327956,1856463,516,0,0
4934,327956,1856453,518,0,0
4935,327956,1856443,518,0,0
4936,327956,1856433,521,0,0
4953,327966,1857073,454,0,0
4954,327966,1857063,454,0,0
4955,327966,1857053,454,0,0
4956,327966,1857043,454,0,0
4957,327966,1857033,454,0,0
4958,327966,1857023,453,10,0
4959,327966,1857013,453,0,0
4960,327966,1857003,453,0,0
4961,327966,1856993,453,0,0
4962,327966,1856983,453,0,0
4963,327966,1856973,453,0,0
4964,327966,1856963,453,0,0
4965,327966,1856953,453,0,0
4966,327966,1856943,454,0,0
4967,327966,1856933,457,0,0
4968,327966,1856923,457,0,0
4969,327966,1856913,461,0,0
4970,327966,1856903,467,0,0
4971,327966,1856893,467,0,0
4972,327966,1856883,473,0,0
4973,327966,1856873,479,0,0
4974,327966,1856863,479,0,0
4975,327966,1856853,481,0,0
4976,327966,1856843,482,0,0
4977,327966,1856833,482,0,0
4978,327966,1856823,482,0,0
4979,327966,1856813,481,0,0
4980,327966,1856803,481,0,0
4981,327966,1856793,481,0,0
4982,327966,1856783,482,0,0
4983,327966,1856773,482,0,0
4984,327966,1856763,482,0,0
4985,327966,1856753,484,0,0
4986,327966,1856743,484,0,0
4987,327966,1856733,486,0,0
4988,327966,1856723,488,0,0
4989,327966,1856713,488,0,0
4990,327966,1856703,491,0,0
4991,327966,1856693,493,0,0
4992,327966,1856683,493,0,0
4993,327966,1856673,496,0,0
4994,327966,1856663,498,0,0
4995,327966,1856653,498,0,0
4996,327966,1856643,500,0,0
4997,327966,1856633,501,0,0
4998,327966,1856623,501,0,0
4999,327966,1856613,508,0,0
5000,327966,1856603,515,0,0
5001,327966,1856593,515,0,0
5002,327966,1856583,520,0,0
5003,327966,1856573,522,0,0
5004,327966,1856563,522,0,0
5005,327966,1856553,522,0,0
5006,327966,1856543,522,0,0
5007,327966,1856533,522,0,0
5008,327966,1856523,521,0,0
5009,327966,1856513,520,0,0
5010,327966,1856503,520,0,0
5011,327966,1856493,519,0,0
5012,327966,1856483,518,0,0
5013,327966,1856473,518,0,0
5014,327966,1856463,518,0,0
5015,327966,1856453,519,0,0
5016,327966,1856443,519,0,0
5017,327966,1856433,522,0,0
5018,327966,1856423,528,0,0
5032,327976,1857093,451,0,0
5033,327976,1857083,452,0,0
5034,327976,1857073,452,0,0
5035,327976,1857063,452,0,0
5036,327976,1857053,452,0,0
5037,327976,1857043,452,1,0
5038,327976,1857033,452,11,0
5039,327976,1857023,452,8,0
5040,327976,1857013,452,0,0
5041,327976,1857003,452,0,0
5042,327976,1856993,452,0,0
5043,327976,1856983,452,0,0
5044,327976,1856973,451,0,0
5045,327976,1856963,452,0,0
5046,327976,1856953,452,0,0
5047,327976,1856943,454,0,0
5048,327976,1856933,456,4,0
5049,327976,1856923,456,10,0
5050,327976,1856913,460,10,0
5051,327976,1856903,466,10,0
5052,327976,1856893,466,10,0
5053,327976,1856883,473,10,0
5054,327976,1856873,479,10,0
5055,327976,1856863,479,10,0
5056,327976,1856853,482,10,0
5057,327976,1856843,483,5,0
5058,327976,1856833,483,0,0
5059,327976,1856823,483,0,0
5060,327976,1856813,483,0,0
5061,327976,1856803,483,0,0
5062,327976,1856793,483,0,0
5063,327976,1856783,483,0,0
5064,327976,1856773,483,0,0
5065,327976,1856763,484,0,0
5066,327976,1856753,485,0,0
5067,327976,1856743,485,0,0
5068,327976,1856733,487,0,0
5069,327976,1856723,489,0,0
5070,327976,1856713,489,0,0
5071,327976,1856703,491,0,0
5072,327976,1856693,493,0,0
5073,327976,1856683,493,0,0
5074,327976,1856673,495,0,0
5075,327976,1856663,497,0,0
5076,327976,1856653,497,0,0
5077,327976,1856643,499,0,0
5078,327976,1856633,501,0,0
5079,327976,1856623,501,0,0
5080,327976,1856613,507,0,0
5081,327976,1856603,513,0,0
5082,327976,1856593,513,0,0
5083,327976,1856583,518,0,0
5084,327976,1856573,521,0,0
5085,327976,1856563,521,0,0
5086,327976,1856553,522,0,0
5087,327976,1856543,523,0,0
5088,327976,1856533,523,0,0
5089,327976,1856523,522,0,0
5090,327976,1856513,521,0,0
5091,327976,1856503,521,0,0
5092,327976,1856493,521,0,0
5093,327976,1856483,520,0,0
5094,327976,1856473,520,0,0
5095,327976,1856463,520,0,0
5096,327976,1856453,523,0,0
5097,327976,1856443,523,0,0
5098,327976,1856433,526,0,0
5099,327976,1856423,532,0,0
5111,327986,1857113,450,8,0
5112,327986,1857103,450,10,0
5113,327986,1857093,451,10,0
5114,327986,1857083,452,10,0
5115,327986,1857073,452,10,0
5116,327986,1857063,452,10,0
5117,327986,1857053,452,10,0
5118,327986,1857043,452,10,0
5119,327986,1857033,452,0,0
5120,327986,1857023,452,0,0
5121,327986,1857013,452,0,0
5122,327986,1857003,452,0,0
5123,327986,1856993,452,0,0
5124,327986,1856983,452,0,0
5125,327986,1856973,451,0,0
5126,327986,1856963,452,0,0
5127,327986,1856953,452,6,0
5128,327986,1856943,454,11,0
5129,327986,1856933,456,7,0
5138,327986,1856843,483,5,0
5139,327986,1856833,483,12,0
5140,327986,1856823,483,7,0
5141,327986,1856813,483,0,0
5142,327986,1856803,483,0,0
5143,327986,1856793,483,0,0
5144,327986,1856783,483,0,0
5145,327986,1856773,483,0,0
5146,327986,1856763,484,0,0
5147,327986,1856753,485,0,0
5148,327986,1856743,485,0,0
5149,327986,1856733,487,0,0
5150,327986,1856723,489,0,0
5151,327986,1856713,489,0,0
5152,327986,1856703,491,0,0
5153,327986,1856693,493,0,0
5154,327986,1856683,493,0,0
5155,327986,1856673,495,0,0
5156,327986,1856663,497,0,0
5157,327986,1856653,497,0,0
5158,327986,1856643,499,0,0
5159,327986,1856633,501,0,0
5160,327986,1856623,501,0,0
5161,327986,1856613,507,0,0
5162,327986,1856603,513,0,0
5163,327986,1856593,513,0,0
5164,327986,1856583,518,0,0
5165,327986,1856573,521,0,0
5166,327986,1856563,521,0,0
5167,327986,1856553,522,0,0
5168,327986,1856543,523,0,0
5169,327986,1856533,523,0,0
5170,327986,1856523,522,0,0
5171,327986,1856513,521,0,0
5172,327986,1856503,521,0,0
5173,327986,1856493,521,0,0
5174,327986,1856483,520,0,0
5175,327986,1856473,520,0,0
5176,327986,1856463,520,0,0
5177,327986,1856453,523,0,0
5178,327986,1856443,523,0,0
5179,327986,1856433,526,0,0
5180,327986,1856423,532,0,0
5181,327986,1856413,532,0,0
5190,327996,1857133,444,0,0
5191,327996,1857123,446,12,0
5192,327996,1857113,447,9,0
5193,327996,1857103,447,0,0
5194,327996,1857093,449,0,0
5195,327996,1857083,450,0,0
5196,327996,1857073,450,0,0
5197,327996,1857063,450,0,0
5198,327996,1857053,451,0,0
5199,327996,1857043,451,0,0
5200,327996,1857033,451,0,0
5201,327996,1857023,451,0,0
5202,327996,1857013,451,0,0
5203,327996,1857003,450,0,0
5204,327996,1856993,450,0,0
5205,327996,1856983,450,0,0
5206,327996,1856973,449,2,0
5207,327996,1856963,451,11,0
5208,327996,1856953,451,6,0
5221,327996,1856823,483,5,0
5222,327996,1856813,483,12,0
5223,327996,1856803,483,0,0
5224,327996,1856793,483,0,0
5225,327996,1856783,484,0,0
5226,327996,1856773,484,0,0
5227,327996,1856763,485,0,0
5228,327996,1856753,486,0,0
5229,327996,1856743,486,0,0
5230,327996,1856733,488,0,0
5231,327996,1856723,489,0,0
5232,327996,1856713,489,0,0
5233,327996,1856703,491,0,0
5234,327996,1856693,493,0,0
5235,327996,1856683,493,0,0
5236,327996,1856673,495,0,0
5237,327996,1856663,497,0,0
5238,327996,1856653,497,0,0
5239,327996,1856643,499,0,0
5240,327996,1856633,502,0,0
5241,327996,1856623,502,0,0
5242,327996,1856613,507,0,0
5243,327996,1856603,512,0,0
5244,327996,1856593,512,0,0
5245,327996,1856583,517,0,0
5246,327996,1856573,520,0,0
5247,327996,1856563,520,0,0
5248,327996,1856553,522,0,0
5249,327996,1856543,523,0,0
5250,327996,1856533,523,0,0
5251,327996,1856523,523,0,0
5252,327996,1856513,523,0,0
5253,327996,1856503,523,0,0
5254,327996,1856493,523,0,0
5255,327996,1856483,523,0,0
5256,327996,1856473,523,0,0
5257,327996,1856463,524,0,0
5258,327996,1856453,527,0,0
5259,327996,1856443,527,0,0
